이름,날짜,username,id,팔로우 수,팔로워 수,게시물 수,website,profile picture url,biography,fetch time,좋아요 수,댓글 수,순위,참여도,게시물 당 좋아요,게시물 당 댓글,팔로우 증감(수),팔로워 증감(수),게시물 증감(수),좋아요 증감(수),댓글 증감(수),순위 증감(수),참여도 증감(수),게시물 당 좋아요 증감(수),게시물 당 댓글 증감(수),팔로우 증감(%),팔로워 증감(%),게시물 증감(%),좋아요 증감(%),댓글 증감(%),순위 증감(%),참여도 증감(%),게시물 당 좋아요 증감(%),게시물 당 댓글 증감(%)
와인비전 Winevision,2022-10-15,winevision,17841402382140592,1525,7757,2998,https://linktr.ee/winevision,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=F472j6Iky8kAX8ZKgSX&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-yPHzpRegPIhigF_Gs9qqhWkQgKnkRcgcSK55Sg54Lfg&oe=634F6214,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-15 09:49:47.446,1493,6,5,19.324481113832668,0.49799866577718477,0.0020013342228152103,3.0,32.0,16.0,-171.0,-9.0,0.0,-2.4101467178825438,-0.06001608942066905,-0.0030288468637039044,0.1971090670170872,0.4142394822006512,0.5365526492287165,-10.276442307692314,-60.0,0.0,-11.088971647196333,-10.755287178631912,-60.21347565043362
와인소셜,2022-10-15,winesocial_dosan,17841449777938336,2,5481,162,https://linktr.ee/winesocial_dosan,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=LOxmGJHqV4AAX_0XWAu&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_lKpMfadcNb5HqvlRXEH_TbxdRZL-cvbQLH2gIz6IvaA&oe=634F037A,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-15 09:49:47.446,2184,158,6,42.72942893632549,13.481481481481481,0.9753086419753086,0.0,198.0,5.0,122.0,76.0,0.0,2.1464268541751963,0.3477235196980413,0.4530156483447354,0.0,3.747870528109032,3.1847133757961776,5.916585838991262,92.68292682926828,0.0,5.288979976962471,2.6475554118619016,86.73592291478471
주류학개론,2022-10-16,juryuhak,17841445525754876,0,16617,101,https://youtube.com/c/juryuhak,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=h2jS4C5PCEkAX9tzFnd&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-lsFPSoA43Tc_90PbLOS6eUDYPqUR5HFhJKuQ-VOioIw&oe=63513E3E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-16 09:52:05.246,11638,154,2,70.96347114400915,115.22772277227723,1.5247524752475248,0.0,171.0,2.0,-375.0,-8.0,0.0,-3.066688165245381,-6.115711571157107,-0.11161116111611169,,1.0397665085735142,2.020202020202011,-3.1216182468991938,-4.938271604938271,0.0,-4.1424848924538455,-5.040002043990288,-6.820682068206829
Wine Folly,2022-10-16,winefolly,17841400935520240,1345,407301,3638,https://shopgr.id/winefolly,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=ve9uB3iHdIQAX9jErcj&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9wB4_tBpDVbI8vhFy4oMWgj3ajPJDMBRpcdgN9fsxw8A&oe=634F853D,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-16 09:52:05.246,71702,2672,1,18.26020559733465,19.709180868609128,0.7344694887300715,1.0,517.0,5.0,245.0,-21.0,0.0,0.03185836637177886,0.04031216505834223,-0.006791177386086034,0.07440476190476719,0.1270944776589067,0.13762730525737066,0.342863540310967,-0.7797994801336805,0.0,0.17477375193766242,0.20495416216319562,-0.9161658909636272
와프너 | wapener,2022-10-16,wapener,17841444965924426,2,3787,230,https://linktr.ee/wapener,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=HhT3JXnQadMAX-d-Fta&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_K8Y4SZ02wnTh_5tlmV9TxISZld7GxamZk5O42qHhd4A&oe=634F61FE,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-10-16 09:52:05.246,1748,128,9,49.53789279112754,7.6,0.5565217391304348,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.013077585214126941,0.03290043290043254,0.0024091850178806773,0.0,-0.026399155227030402,-0.43290043290042934,0.0,0.0,12.5,0.02640612622126781,0.43478260869564966,0.43478260869564966
와인21 @wine21.com,2022-10-16,wine21_korea,17841401765469832,3075,12121,935,https://linktr.ee/Wine21,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=8M-dhUn3zWQAX-omWUu&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT98fGdr_3XGM7GnIXHZLQHmwKwAdA-tb-9eYE2160a28g&oe=6350013A,,2022-10-16 09:52:05.246,5813,485,3,51.95940928966257,6.21711229946524,0.5187165775401069,34.0,16.0,1.0,-142.0,-2.0,0.0,-1.2582693555253712,-0.15869069839343197,-0.0026966986911565183,1.1180532719500258,0.13217678645187636,0.10706638115631772,-2.384550797649032,-0.4106776180698102,0.0,-2.364382264612641,-2.4889523475980724,-0.5171902623285818
나라셀라 • NARA CELLAR,2022-10-16,naracellar,17841405690478812,102,9030,469,https://naracellar.com/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=6NCg8-Twgt0AX__-d6T&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-J_RYGtjqO1yKpMr5uFOBhVadkfD53Rotce2dTLTdcog&oe=634F8E4C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-16 09:52:05.246,3120,174,4,36.478405315614616,6.652452025586354,0.37100213219616207,0.0,4.0,1.0,282.0,77.0,0.0,3.9612327031616985,0.5883494614837899,0.1637371749312048,0.0,0.04431641923332563,0.21367521367521292,9.936575052854124,79.38144329896907,0.0,12.181971508939515,9.702168709457837,78.99896687402457
after9,2022-10-16,after9nwine,17841416197245714,1,148,19,,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=tXaGM0YDXw8AX-oxl_f&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT87tuh-9_koJ59Cf-A9CTPOxXcYsrv4Szxy1cItGMvm9A&oe=634F61A7,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-16 09:52:05.246,512,16,14,356.7567567567568,26.94736842105263,0.8421052631578947,0.0,1.0,0.0,2.0,0.0,0.0,-1.0663724949438915,0.10526315789473628,0.0,0.0,0.6802721088435382,0.0,0.39215686274509665,0.0,0.0,-0.2980166478265267,0.39215686274509665,0.0
테이스팅 와인샵 와인도어,2022-10-16,winedoor_official,17841444742294852,351,3524,421,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=NAKGpqz0l6oAX851sE5&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8B1pVYKwRge0TFPnJvsMXYoeoOLSRDp1wB99-Zt7S9IQ&oe=63501D76,"매일 신나는 테이스팅이 있는 공간
‘Everyday Tasting’ 
전문 테이스팅 와인샵 | 와인도어
예약: 010-6389-4908
Mon-Sat | 12-9pm (Sunday Off)
Business: Winedoor@naver.com
Youtube ↓",2022-10-16 09:52:05.246,4083,51,10,117.30987514188422,9.69833729216152,0.12114014251781473,1.0,7.0,5.0,-431.0,-11.0,0.0,-12.80101482115245,-1.152624246300018,-0.02789831902064681,0.28571428571428914,0.19903326698891277,1.2019230769230838,-9.548072662826756,-17.741935483870964,0.0,-9.838542204106904,-10.622323581320503,-18.718872117079144
와인비전 Winevision,2022-10-16,winevision,17841402382140592,1525,7756,3000,https://linktr.ee/winevision,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=F472j6Iky8kAX_iVOSr&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9yhY0AkziHSHM7iy1eaTF9ykMBJAoYeO1I2o0mnV1Lyg&oe=634F6214,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-16 09:52:05.246,1631,5,5,21.09334708612687,0.5436666666666666,0.0016666666666666668,3.0,30.0,16.0,-13.0,-9.0,0.0,-0.36665809119645587,-0.007271671134941982,-0.003025022341376228,0.1971090670170872,0.38829924928811543,0.536193029490617,-0.7907542579075444,-64.28571428571428,0.0,-1.7085647844293228,-1.3198702351987168,-64.47619047619047
루얼 잠실새내 와인샵&테이스팅룸,2022-10-16,luolle_jamsil,17841431842909760,1296,1658,317,http://linktr.ee/luolle_/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=eugeU_FJPDcAX_ebRmt&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_NNSex7eGMDCxhgL0RVQ0kgjSEJxCACONsS8-U4K5RKw&oe=634FFF60,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-16 09:52:05.246,1838,20,13,112.0627261761158,5.798107255520505,0.06309148264984227,0.0,2.0,0.0,0.0,0.0,0.0,-0.13534145673443732,0.0,0.0,0.0,0.12077294685990392,0.0,0.0,0.0,0.0,-0.12062726176115257,0.0,0.0
퍼플독ㅣPurpleDog,2022-10-16,purpledog_official,17841407847590324,77,3381,77,http://www.purpledog.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=ilQ43pGfTCsAX-0dSOa&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_HTTO034V1vA30akoUUqNPe81Lc7fu3dQErq_i7bwOyw&oe=63506A7A,"Winebutlerservice
나만의 와인 
나만의 퍼플독🍷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 송파본점
서울 송파구 가락로 94 지하1층
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 홍대점
서울 마포구 양화로 188 애경타워 AK& 홍대 1층
🔽 내 와인 취향 찾기",2022-10-16 09:52:05.246,1591,281,12,55.368234250221825,20.662337662337663,3.6493506493506493,4.0,-12.0,2.0,83.0,-2.0,0.0,2.5830883616276594,0.5556709956709973,-0.12398268398268408,5.47945205479452,-0.35366931918655586,2.6666666666666616,5.503978779840857,-0.7067137809187329,0.0,4.893589509214213,2.763615694650179,-3.285760176219543
와인소셜,2022-10-16,winesocial_dosan,17841449777938336,2,5489,162,https://linktr.ee/winesocial_dosan,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=dc9MEfpaA_YAX8T0Z-j&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8jKBl8uSb4gTJeMZJYH_jNCF2dc0F3pzt10OG4PLD3wQ&oe=6350FDBA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-16 09:52:05.246,2198,158,6,42.92220805246858,13.567901234567902,0.9753086419753086,0.0,168.0,4.0,126.0,40.0,0.0,1.7645309241092448,0.45397718393499,0.22847319893733398,0.0,3.1573012591618044,2.5316455696202445,6.0810810810810745,33.89830508474576,0.0,4.2872461402672535,3.4617951284617865,30.592174094998946
WSA와인아카데미,2022-10-16,wsa.wine.academy,17841403196274368,2596,4873,374,https://linktr.ee/wsawineacademy,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=py0sUbH5OEUAX9qPHpp&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-q_Og9GtD_uWQZo4LmipjSuvkjA7_gKPeHFCBM0LRRJQ&oe=634FC159,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-16 09:52:05.246,6715,183,7,141.55550995280115,17.954545454545453,0.4893048128342246,10.0,21.0,1.0,-43.0,-4.0,0.0,-1.5813408303810377,-0.1634170119424816,-0.01203566973950193,0.3866976024748725,0.4328112118713978,0.2680965147453085,-0.6362829239419998,-2.1390374331550777,0.0,-1.1047754800588616,-0.9019613118459002,-2.4006977608739155
달리 Dali 주류 스마트오더,2022-10-16,dali.official_,17841445511359388,2872,3472,224,https://www.daligo.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=TPvKTofxnrgAX89ZgOv&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-RC0pm-QL2TBFEOXo0-va6hflfU6dHdRNJh1n7Pvqscg&oe=634FBD4A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-16 09:52:05.246,2796,60,11,82.25806451612904,12.482142857142858,0.26785714285714285,-1.0,-16.0,3.0,-17.0,-12.0,0.0,-0.45409144717370964,-0.24636393018745828,-0.05793471234647707,-0.034806822137134485,-0.4587155963302725,1.3574660633484115,-0.6043370067543519,-16.666666666666664,0.0,-0.5490020685413821,-1.9355289218424554,-17.782738095238106
winebook_official,2022-10-16,winebook_official,17841447684956802,354,3851,523,http://www.winebook.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=tuYQ30BQMwcAX9cMicg&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8cng5HFBd4kOKCnwqlQuAyebNxb9cK3ndG7EGIhYtwTg&oe=6350CF25,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-16 09:52:05.246,3620,449,8,105.66086730719293,6.921606118546845,0.858508604206501,3.0,70.0,12.0,602.0,173.0,1.0,18.541057733006213,1.0155395823433224,0.3183911873767554,0.8547008547008517,1.8513620735255198,2.3483365949119372,19.946984758117956,62.681159420289845,-11.111111111111116,21.282252364449448,17.194855088715634,58.9485133150442
와인비전 Winevision,2022-10-17,winevision,17841402382140592,1525,7754,3001,https://linktr.ee/winevision,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=C0wT3PQxR8QAX_ryUVV&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8pig0zGlLSxF5HYNYseohGNnJEN9zLyVkbN0ainoLmGw&oe=63515C54,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-17 09:55:15.220,1648,3,5,21.29223626515347,0.5491502832389203,0.000999666777740753,3.0,28.0,15.0,33.0,-9.0,0.0,0.23347364542786764,0.008292949012530526,-0.003019087408461524,0.1971090670170872,0.3624126326689181,0.5023442732752903,2.0433436532507843,-75.0,0.0,1.1086769419641707,1.5332969505520877,-75.1249583472176
와인소셜,2022-10-17,winesocial_dosan,17841449777938336,2,5505,162,https://linktr.ee/winesocial_dosan,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=dc9MEfpaA_YAX-rwlS-&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT-UYayaV4TNddIDhg2aLdNWBliT8OWxHYSYASa6LZ_HYQ&oe=6350FDBA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-17 09:55:15.220,2205,158,6,42.92461398728429,13.61111111111111,0.9753086419753086,0.0,168.0,4.0,97.0,28.0,0.0,0.9909433858227956,0.2693389592123765,0.1525238318487263,0.0,3.1478358628442837,2.5316455696202445,4.601518026565454,21.53846153846153,0.0,2.363121023295922,2.018764495045322,18.5375118708452
루얼 잠실새내 와인샵&테이스팅룸,2022-10-17,luolle_jamsil,17841431842909760,1296,1658,317,http://linktr.ee/luolle_/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=eugeU_FJPDcAX_6QtPd&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8kRAkvzyEWk0KcOH960dDCdWxcgyoOW-xu5yTAm99lOg&oe=6351F9A0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-17 09:55:15.220,1838,20,13,112.0627261761158,5.798107255520505,0.06309148264984227,0.0,3.0,0.0,0.0,0.0,0.0,-0.20313485107452323,0.0,0.0,0.0,0.18126888217522286,0.0,0.0,0.0,0.0,-0.1809408926417344,0.0,0.0
달리 Dali 주류 스마트오더,2022-10-17,dali.official_,17841445511359388,2873,3471,225,https://www.daligo.co.kr/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=TPvKTofxnrgAX8-zwbN&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT_mWHOSl0ZdN-eUC7QATnrnPNHT-1mv8clkcYuTQ3o8qg&oe=6351B78A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-17 09:55:15.220,2686,52,11,78.88216652261596,11.937777777777777,0.2311111111111111,2.0,-15.0,4.0,-130.0,-20.0,0.0,-3.9635018652211045,-0.8043036701860231,-0.09468074409250882,0.06966213862764636,-0.43029259896729677,1.8099547511312153,-4.616477272727271,-27.77777777777778,0.0,-4.784199273601375,-6.312184343434346,-29.061728395061735
퍼플독ㅣPurpleDog,2022-10-17,purpledog_official,17841407847590324,77,3383,77,http://www.purpledog.co.kr/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=_ZP1IkyR9poAX-B-i0_&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT9h7egCZX_HUGfekxZDrbItBiZQfPhA31BDhXMko_2dFQ&oe=635264BA,"Winebutlerservice
나만의 와인 
나만의 퍼플독🍷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 송파본점
서울 송파구 가락로 94 지하1층
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 홍대점
서울 마포구 양화로 188 애경타워 AK& 홍대 1층
🔽 내 와인 취향 찾기",2022-10-17 09:55:15.220,1594,281,12,55.42417972214011,20.7012987012987,3.6493506493506493,3.0,-4.0,1.0,53.0,0.0,0.0,1.6302618006756902,0.42498291182501546,-0.04801777170198207,4.054054054054057,-0.1180986123412997,1.3157894736842035,3.439325113562619,0.0,0.0,3.0305690004876817,2.0959572549449135,-1.2987012987012991
주류학개론,2022-10-17,juryuhak,17841445525754876,0,16626,101,https://youtube.com/c/juryuhak,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=h2jS4C5PCEkAX_AijU5&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8kz4Uu8QGNWXLY1NoXURgaXrYuI9X_jdAoYi7cesGZrg&oe=63513E3E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-17 09:55:15.220,11650,154,2,70.99723324912787,115.34653465346534,1.5247524752475248,0.0,146.0,2.0,-410.0,-8.0,0.0,-3.165388110095421,-6.471647164716472,-0.11161116111611169,,0.8859223300970775,2.020202020202011,-3.3996683250414605,-4.938271604938271,0.0,-4.268171825754585,-5.312546179991129,-6.820682068206829
와인21 @wine21.com,2022-10-17,wine21_korea,17841401765469832,3075,12124,935,https://linktr.ee/Wine21,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=8M-dhUn3zWQAX-JjVXM&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8X-gDRcvnLNa6Kw3bcvlAKEbDX27GRtayx7VhF6sjAMA&oe=6351FB7A,,2022-10-17 09:55:15.220,5813,485,3,51.94655229297262,6.21711229946524,0.5187165775401069,33.0,17.0,1.0,-156.0,-2.0,0.0,-1.3779707102486611,-0.173679991755316,-0.0026966986911565183,1.0848126232741562,0.14041463616090155,0.10706638115631772,-2.6135030993466257,-0.4106776180698102,0.0,-2.5841219623575773,-2.7176597805237956,-0.5171902623285818
나라셀라 • NARA CELLAR,2022-10-17,naracellar,17841405690478812,102,9029,469,https://naracellar.com/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=6NCg8-Twgt0AX8dyAVj&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT9OwOYIT_mQ6q_bh3C_jVw6G2C_ItgG-otWFxLIbxXtRg&oe=6351888C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-17 09:55:15.220,3130,174,4,36.59319968988814,6.673773987206823,0.37100213219616207,0.0,8.0,1.0,281.0,77.0,0.0,3.9360663343843143,0.5861671495999854,0.1637371749312048,0.0,0.08868196430551478,0.21367521367521292,9.863109863109853,79.38144329896907,0.0,12.052700068730783,9.628860161909202,78.99896687402457
winebook_official,2022-10-17,winebook_official,17841447684956802,356,3853,524,http://www.winebook.co.kr/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=M-bU9WsoldMAX9oJpdL&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT87AGOYZxadPc6fd3SXllXi1jAO3Q9g4cL6_ORtD4RJLg&oe=6350CF25,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-17 09:55:15.220,3648,462,8,106.67012717363093,6.961832061068702,0.8816793893129771,5.0,56.0,13.0,567.0,180.0,0.0,18.10020354971732,0.9324778536323031,0.3298202895086718,1.4245014245014342,1.474848564656317,2.544031311154593,18.4031158714703,63.829787234042556,0.0,20.436060921283584,15.46563398916283,59.76530777976288
after9,2022-10-17,after9nwine,17841416197245714,1,148,19,,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=tXaGM0YDXw8AX95UiOK&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8Ag1dCl2dKDMOB3neH6B4UcFwhyVo2shNGoTk3Vh7-dA&oe=63515BE7,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-17 09:55:15.220,514,16,14,358.1081081081081,27.05263157894737,0.8421052631578947,0.0,1.0,0.0,4.0,0.0,0.0,0.2849788564074629,0.21052631578947612,0.0,0.0,0.6802721088435382,0.0,0.7843137254901933,0.0,0.0,0.07964238002262647,0.7843137254902155,0.0
